ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
4151,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Taunt,Bleakwind Storm,Rain Dance
4151,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
4151,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4152,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Icy Wind,Shadow Ball,Moonblast
4152,Gouging Fire,Clear Amulet,Protosynthesis,Fairy,Howl,Burning Bulwark,Breaking Swipe,Heat Crash
4152,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4152,Rillaboom,Assault Vest,Grassy Surge,Poison,Fake Out,Wood Hammer,Grassy Glide,Stomping Tantrum
4152,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Sunny Day,Protect
4152,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Snarl,Protect
4153,Kingambit,Black Glasses,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Low Kick,Swords Dance
4153,Torkoal,Choice Specs,Drought,Fire,Eruption,Heat Wave,Weather Ball,Earth Power
4153,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Spiky Shield,Follow Me,Ivy Cudgel,Wood Hammer
4153,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,Follow Me,Helping Hand,Dazzling Gleam,Trick Room
4153,Gallade,Clear Amulet,Sharpness,Grass,Sacred Sword,Psycho Cut,Trick Room,Wide Guard
4153,Armarouge,Life Orb,Flash Fire,Psychic,Expanding Force,Heat Wave,Trick Room,Protect
4154,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
4154,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Thunderbolt,Rising Voltage,Draco Meteor
4154,Thundurus,Covert Cloak,Prankster,Dark,Electric Terrain,Sunny Day,Electroweb,Scary Face
4154,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Protect,Substitute,Sludge Bomb
4154,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Mystical Fire,Moonblast
4154,Incineroar,Sitrus Berry,Intimidate,Ghost,Knock Off,Flare Blitz,Fake Out,Parting Shot
4155,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Protect,Bleakwind Storm,Rain Dance
4155,Archaludon,Assault Vest,Stamina,Grass,Body Press,Dragon Pulse,Heavy Slam,Electro Shot
4155,Cresselia,Rocky Helmet,Levitate,Steel,Ally Switch,Helping Hand,Lunar Blessing,Ice Beam
4155,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Dark Pulse,Snarl,Protect,Heat Wave
4155,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Follow Me,Horn Leech
4155,Rillaboom,Sitrus Berry,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,High Horsepower
4156,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
4156,Farigiraf,Safety Goggles,Armor Tail,Fire,Psychic Noise,Hyper Voice,Trick Room,Helping Hand
4156,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4156,Heatran,Leftovers,Flash Fire,Grass,Flamethrower,Flash Cannon,Earth Power,Protect
4156,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Sucker Punch,Sacred Sword,Protect
4156,Entei,Assault Vest,Inner Focus,Normal,Extreme Speed,Sacred Fire,Stomping Tantrum,Snarl
4157,Grimmsnarl,Light Clay,Prankster,Ghost,Spirit Break,Light Screen,Reflect,Parting Shot
4157,Venusaur,Weakness Policy,Chlorophyll,Fire,Giga Drain,Sludge Bomb,Earth Power,Sleep Powder
4157,Torkoal,Sitrus Berry,Drought,Fire,Eruption,Burning Jealousy,Protect,Helping Hand
4157,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Weather Ball,Dragon Pulse,Electroweb
4157,Walking Wake,Covert Cloak,Protosynthesis,Steel,Hydro Steam,Draco Meteor,Protect,Flip Turn
4157,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
4158,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Protect
4158,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Fighting,Surging Strikes,Detect,Close Combat,Aqua Jet
4158,Porygon2,Eviolite,Download,Poison,Tera Blast,Ice Beam,Recover,Trick Room
4158,Iron Hands,Clear Amulet,Quark Drive,Water,Drain Punch,Thunder Punch,Detect,Swords Dance
4158,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
4158,Amoonguss,Sitrus Berry,Effect Spore,Water,Spore,Protect,Pollen Puff,Rage Powder
4159,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
4159,Ting-Lu,Clear Amulet,Vessel of Ruin,Poison,Stomping Tantrum,Payback,Heavy Slam,Protect
4159,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Thunderclap,Snarl,Draco Meteor
4159,Incineroar,Figy Berry,Intimidate,Ghost,Fake Out,Parting Shot,Knock Off,Flare Blitz
4159,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Icy Wind,Moonblast,Dazzling Gleam,Protect
4159,Urshifu,Choice Band,Unseen Fist,Poison,Wicked Blow,Close Combat,Sucker Punch,Poison Jab
4160,Sinistcha,Rocky Helmet,Hospitality,Dark,Matcha Gotcha,Rage Powder,Shadow Ball,Protect
4160,Annihilape,Leftovers,Defiant,Steel,Drain Punch,Rage Fist,Bulk Up,Protect
4160,Regieleki,Magnet,Transistor,Ice,Electro Shot,Volt Switch,Protect,Tera Blast
4160,Moltres-Galar,Focus Sash,Berserk,Dark,Air Slash,Fiery Wrath,Nasty Plot,Protect
4160,Landorus,Life Orb,Sheer Force,Poison,Sludge Bomb,Earth Power,Protect,Taunt
4160,Suicune,Sitrus Berry,Inner Focus,Dragon,Scald,Ice Beam,Snarl,Tailwind
4161,Ursaluna,Flame Orb,Guts,Ghost,Facade,Headlong Rush,Protect,Curse
4161,Urshifu,Choice Band,Unseen Fist,Poison,Sucker Punch,Wicked Blow,Close Combat,Poison Jab
4161,Iron Bundle,Focus Sash,Quark Drive,Ghost,Freeze-Dry,Icy Wind,Hydro Pump,Protect
4161,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Spiky Shield,Follow Me,Horn Leech
4161,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Dazzling Gleam,Trick Room,Protect
4161,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Knock Off,Fake Out,Parting Shot
4162,Abomasnow,Light Clay,Snow Warning,Water,Blizzard,Energy Ball,Earth Power,Aurora Veil
4162,Metagross,Assault Vest,Clear Body,Ground,Stomping Tantrum,Meteor Mash,Bullet Punch,Rock Slide
4162,Landorus,Life Orb,Sheer Force,Ground,Earth Power,Sludge Bomb,Sandsear Storm,Protect
4162,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Horn Leech,Spiky Shield
4162,Articuno,Bright Powder,Snow Cloak,Ice,Tailwind,Freeze-Dry,Blizzard,Protect
4162,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Mystical Fire,Thunderbolt
4163,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
4163,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Power Gem
4163,Incineroar,Sitrus Berry,Intimidate,Dragon,Knock Off,Flare Blitz,Parting Shot,Fake Out
4163,Landorus,Life Orb,Sheer Force,Poison,Protect,Earth Power,Sludge Bomb,Substitute
4163,Farigiraf,Safety Goggles,Armor Tail,Fairy,Helping Hand,Trick Room,Dazzling Gleam,Psychic
4163,Baxcalibur,Clear Amulet,Thermal Exchange,Poison,Protect,Ice Shard,Glaive Rush,Swords Dance
4164,Raging Bolt,Safety Goggles,Protosynthesis,Electric,Thunderclap,Thunderbolt,Draco Meteor,Protect
4164,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn
4164,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Protect
4164,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Close Combat,Surging Strikes,Aqua Jet,Detect
4164,Heatran,Leftovers,Flash Fire,Grass,Protect,Heat Wave,Flash Cannon,Earth Power
4164,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Rain Dance,Tailwind,Taunt
4165,Farigiraf,Safety Goggles,Armor Tail,Fairy,Nasty Plot,Dazzling Gleam,Trick Room,Psychic
4165,Iron Jugulis,Booster Energy,Quark Drive,Poison,Tailwind,Snarl,Air Slash,Protect
4165,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
4165,Incineroar,Rocky Helmet,Intimidate,Grass,Fake Out,Knock Off,Flare Blitz,Parting Shot
4165,Amoonguss,Sitrus Berry,Regenerator,Fairy,Spore,Pollen Puff,Rage Powder,Clear Smog
4165,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Blood Moon,Hyper Voice,Earth Power,Protect
4166,Incineroar,Sitrus Berry,Intimidate,Ghost,Throat Chop,Flare Blitz,Parting Shot,Fake Out
4166,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4166,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Power Gem
4166,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,U-turn,Fake Out,Grassy Glide
4166,Baxcalibur,Clear Amulet,Thermal Exchange,Poison,Glaive Rush,Ice Shard,Swords Dance,Protect
4166,Heatran,Leftovers,Flash Fire,Fairy,Heat Wave,Earth Power,Flash Cannon,Protect
4167,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Perish Song
4167,Amoonguss,Sitrus Berry,Regenerator,Water,Grass Knot,Rage Powder,Spore,Pollen Puff
4167,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
4167,Kingambit,Assault Vest,Defiant,Fairy,Sucker Punch,Iron Head,Kowtow Cleave,Low Kick
4167,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Burning Bulwark,Heat Crash,Breaking Swipe,Howl
4167,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Protect,Sacred Sword
4168,Rillaboom,Life Orb,Grassy Surge,Fire,Fake Out,Grassy Glide,High Horsepower,Wood Hammer
4168,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Volt Switch,Snarl,Draco Meteor
4168,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Icy Wind,Sunny Day,Protect,Dazzling Gleam
4168,Gouging Fire,Clear Amulet,Protosynthesis,Grass,Breaking Swipe,Burning Bulwark,Iron Head,Heat Crash
4168,Urshifu,Focus Sash,Unseen Fist,Ghost,Wicked Blow,Close Combat,Sucker Punch,Detect
4168,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
4169,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out
4169,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Moonblast,Dazzling Gleam,Thunderbolt
4169,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Follow Me,Spiky Shield,Horn Leech
4169,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Flamethrower,Protect,Draco Meteor
4169,Incineroar,Safety Goggles,Intimidate,Water,Flare Blitz,Fake Out,Parting Shot,Knock Off
4169,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Sunny Day,Bleakwind Storm,Taunt
4170,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Protect,Substitute
4170,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
4170,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,U-turn
4170,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
4170,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Icicle Crash,Protect,Sucker Punch,Sacred Sword
4170,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
4171,Ting-Lu,Leftovers,Vessel of Ruin,Poison,Ruination,Stomping Tantrum,Snarl,Taunt
4171,Raging Bolt,Sitrus Berry,Protosynthesis,Steel,Thunderclap,Thunderbolt,Draco Meteor,Protect
4171,Empoleon,Assault Vest,Competitive,Grass,Flash Cannon,Water Pledge,Icy Wind,Surf
4171,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Draco Meteor,Flamethrower,Protect
4171,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Stomping Tantrum,Spiky Shield
4171,Whimsicott,Focus Sash,Prankster,Ghost,Tailwind,Sunny Day,Encore,Dazzling Gleam
4172,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Spiky Shield,Ivy Cudgel,Follow Me,Wood Hammer
4172,Roaring Moon,Booster Energy,Protosynthesis,Poison,Protect,Knock Off,Tailwind,Breaking Swipe
4172,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Shadow Ball
4172,Milotic,Leftovers,Competitive,Fairy,Protect,Scald,Recover,Icy Wind
4172,Rillaboom,Assault Vest,Grassy Surge,Water,Wood Hammer,Grassy Glide,Fake Out,High Horsepower
4172,Landorus,Life Orb,Sheer Force,Poison,Protect,Earth Power,Substitute,Sludge Bomb
4173,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
4173,Ursaluna,Flame Orb,Guts,Fairy,Headlong Rush,Facade,Swords Dance,Protect
4173,Gallade,Clear Amulet,Sharpness,Grass,Psycho Cut,Sacred Sword,Wide Guard,Trick Room
4173,Armarouge,Life Orb,Flash Fire,Fairy,Armor Cannon,Expanding Force,Protect,Trick Room
4173,Torkoal,Choice Specs,Drought,Fire,Eruption,Heat Wave,Weather Ball,Earth Power
4173,Indeedee-F,Rocky Helmet,Psychic Surge,Fire,Dazzling Gleam,Helping Hand,Follow Me,Trick Room
4174,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Snarl,Thunderclap,Draco Meteor,Thunderbolt
4174,Tornadus,Rocky Helmet,Prankster,Steel,Protect,Bleakwind Storm,Rain Dance,Tailwind
4174,Gholdengo,Metal Coat,Good as Gold,Fairy,Make It Rain,Protect,Nasty Plot,Shadow Ball
4174,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Horn Leech,Protect
4174,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
4174,Incineroar,Sitrus Berry,Intimidate,Ghost,Knock Off,Fake Out,Flare Blitz,Parting Shot
4175,Amoonguss,Rocky Helmet,Regenerator,Water,Protect,Pollen Puff,Spore,Rage Powder
4175,Gholdengo,Choice Specs,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Trick
4175,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Flare Blitz,Parting Shot,Fake Out
4175,Kommo-o,Leftovers,Overcoat,Steel,Protect,Iron Head,Body Press,Iron Defense
4175,Ting-Lu,Assault Vest,Vessel of Ruin,Fairy,Stomping Tantrum,Throat Chop,Heavy Slam,Tera Blast
4175,Porygon2,Eviolite,Download,Poison,Recover,Ice Beam,Tera Blast,Trick Room
4176,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Fake Out,Knock Off,Parting Shot
4176,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
4176,Flutter Mane,Booster Energy,Protosynthesis,Grass,Moonblast,Shadow Ball,Calm Mind,Protect
4176,Porygon2,Eviolite,Trace,Poison,Ice Beam,Thunderbolt,Trick Room,Recover
4176,Araquanid,Clear Amulet,Water Bubble,Water,Liquidation,Leech Life,Protect,Wide Guard
4176,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Fake Out,Grassy Glide,High Horsepower
4177,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Protect,Blood Moon,Hyper Voice,Earth Power
4177,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Protect,Ice Spinner,Sucker Punch,Sacred Sword
4177,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Close Combat,Aqua Jet,Surging Strikes,U-turn
4177,Ogerpon,Rocky Helmet,Defiant,Grass,Spiky Shield,Ivy Cudgel,Stomping Tantrum,Follow Me
4177,Farigiraf,Sitrus Berry,Armor Tail,Fire,Hyper Voice,Psychic,Helping Hand,Trick Room
4177,Arcanine-Hisui,Choice Band,Intimidate,Normal,Flare Blitz,Head Smash,Rock Slide,Extreme Speed
4178,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Taunt,Protect
4178,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Knock Off,Fake Out,Parting Shot
4178,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4178,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Perish Song
4178,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
4178,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Electroweb,Draco Meteor,Snarl
4179,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Sandsear Storm,Protect
4179,Roaring Moon,Booster Energy,Protosynthesis,Poison,Knock Off,Breaking Swipe,Tailwind,Protect
4179,Pawmot,Focus Sash,Volt Absorb,Electric,Double Shock,Close Combat,Fake Out,Coaching
4179,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4179,Metagross,Assault Vest,Clear Body,Fairy,Meteor Mash,Psychic Fangs,Bullet Punch,Stomping Tantrum
4179,Primarina,Leftovers,Liquid Voice,Steel,Hyper Voice,Moonblast,Protect,Calm Mind
4180,Urshifu,Focus Sash,Unseen Fist,Dark,Detect,Wicked Blow,Close Combat,Sucker Punch
4180,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Follow Me,Ivy Cudgel,Horn Leech
4180,Landorus,Life Orb,Sheer Force,Steel,Protect,Earth Power,Sludge Bomb,Substitute
4180,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Moonblast,Taunt,Icy Wind
4180,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Snarl,Thunderclap,Dragon Pulse,Electroweb
4180,Arcanine-Hisui,Choice Band,Intimidate,Fairy,Rock Slide,Flare Blitz,Extreme Speed,Head Smash
4181,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Burning Bulwark,Breaking Swipe,Heat Crash,Howl
4181,Dragonite,Assault Vest,Inner Focus,Normal,Iron Head,Outrage,Earthquake,Extreme Speed
4181,Incineroar,Sitrus Berry,Intimidate,Grass,Knock Off,Flare Blitz,Fake Out,Parting Shot
4181,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4181,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Protect,Sucker Punch,Sacred Sword
4181,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Steel,Ice Spinner,Surging Strikes,Close Combat,U-turn
4182,Torkoal,Charcoal,Drought,Fire,Earth Power,Eruption,Protect,Heat Wave
4182,Hatterene,Life Orb,Magic Bounce,Fire,Expanding Force,Trick Room,Dazzling Gleam,Protect
4182,Gallade,Clear Amulet,Sharpness,Grass,Trick Room,Wide Guard,Psycho Cut,Sacred Sword
4182,Iron Hands,Assault Vest,Quark Drive,Fire,Wild Charge,Drain Punch,Heavy Slam,Fake Out
4182,Indeedee-F,Psychic Seed,Psychic Surge,Steel,Follow Me,Dazzling Gleam,Trick Room,Helping Hand
4182,Urshifu,Choice Scarf,Unseen Fist,Dark,Wicked Blow,Close Combat,Iron Head,Taunt
4183,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Rain Dance,Protect
4183,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me
4183,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderbolt,Thunderclap,Draco Meteor,Snarl
4183,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
4183,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Knock Off,Parting Shot,Fake Out
4183,Gholdengo,Metal Coat,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect
4184,Indeedee-F,Rocky Helmet,Psychic Surge,Poison,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
4184,Ursaluna,Flame Orb,Guts,Ghost,Facade,Headlong Rush,Earthquake,Protect
4184,Armarouge,Life Orb,Flash Fire,Grass,Expanding Force,Heat Wave,Trick Room,Wide Guard
4184,Torkoal,Charcoal,Drought,Fire,Eruption,Heat Wave,Earth Power,Protect
4184,Lilligant-Hisui,Focus Sash,Chlorophyll,Ghost,Close Combat,Solar Blade,After You,Sleep Powder
4184,Regidrago,Choice Scarf,Dragon's Maw,Dragon,Dragon Energy,Draco Meteor,Dragon Pulse,Earth Power
4185,Urshifu,Choice Band,Unseen Fist,Poison,Wicked Blow,Close Combat,Sucker Punch,Poison Jab
4185,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Sunny Day,Protect,Tailwind
4185,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Substitute,Sludge Bomb,Protect
4185,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Fake Out,Parting Shot,Taunt
4185,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Power Gem
4185,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,High Horsepower,Fake Out
4186,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Electroweb,Dragon Pulse,Snarl
4186,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Power Gem
4186,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Sunny Day,Tailwind,Taunt
4186,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
4186,Ogerpon,Razor Claw,Defiant,Grass,Ivy Cudgel,Superpower,Follow Me,Spiky Shield
4186,Entei,Choice Band,Inner Focus,Normal,Extreme Speed,Sacred Fire,Stomping Tantrum,Crunch
4187,Gholdengo,Choice Specs,Good as Gold,Steel,Make It Rain,Focus Blast,Shadow Ball,Trick
4187,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Sandsear Storm,Protect
4187,Ogerpon,Covert Cloak,Defiant,Grass,Ivy Cudgel,Superpower,Taunt,Spiky Shield
4187,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Protect,Sucker Punch,Sacred Sword
4187,Dragonite,Choice Band,Inner Focus,Normal,Outrage,Earthquake,Extreme Speed,Aerial Ace
4187,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Protect,Rain Dance
4188,Entei,Assault Vest,Inner Focus,Grass,Sacred Fire,Extreme Speed,Snarl,Stomping Tantrum
4188,Landorus,Life Orb,Sheer Force,Poison,Substitute,Protect,Earth Power,Sludge Bomb
4188,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4188,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Protect,Sucker Punch,Sacred Sword
4188,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Protect
4188,Raging Bolt,Safety Goggles,Protosynthesis,Water,Thunderclap,Protect,Thunderbolt,Draco Meteor
4189,Ursaluna-Bloodmoon,Throat Spray,Mind’s Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect
4189,Dusclops,Eviolite,Pressure,Fairy,Trick Room,Helping Hand,Night Shade,Pain Split
4189,Hatterene,Life Orb,Magic Bounce,Fire,Dazzling Gleam,Expanding Force,Trick Room,Protect
4189,Gallade,Clear Amulet,Sharpness,Grass,Psycho Cut,Sacred Sword,Wide Guard,Trick Room
4189,Kingambit,Safety Goggles,Defiant,Fire,Kowtow Cleave,Iron Head,Sucker Punch,Swords Dance
4189,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
4190,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
4190,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Icicle Crash,Sucker Punch,Sacred Sword,Protect
4190,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,Aqua Jet,U-turn
4190,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
4190,Raging Bolt,Booster Energy,Protosynthesis,Fairy,Dragon Pulse,Thunderbolt,Thunderclap,Protect
4190,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Parting Shot,Taunt,Fake Out
4191,Urshifu,Focus Sash,Unseen Fist,Dark,Close Combat,Detect,Sucker Punch,Wicked Blow
4191,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Dragon Pulse,Electroweb,Snarl,Thunderclap
4191,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Will-O-Wisp,Fake Out,Parting Shot
4191,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Protect,Sludge Bomb,Substitute
4191,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Follow Me,Horn Leech,Ivy Cudgel,Spiky Shield
4191,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Icy Wind,Moonblast,Protect,Taunt
4192,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,High Horsepower,Grassy Glide,Fake Out
4192,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
