ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses,DF_Name
NOf-1082,Tommy's Tuesday Practice Tour,No-Oficial,whiskeyscoob,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'koraidon', 'name': 'Koraidon', 'item': 'Clear Amulet', 'ability': 'Orichalcum Pulse', 'attacks': ['Collision Course', 'Flare Blitz', 'Protect', 'Breaking Swipe'], 'tera': 'Fire'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Shadow Ball', 'Power Gem'], 'tera': 'Fairy'}, {'id': 'chi-yu', 'name': 'Chi-Yu', 'item': 'Focus Sash', 'ability': 'Beads of Ruin', 'attacks': ['Snarl', 'Dark Pulse', 'Heat Wave', 'Protect'], 'tera': 'Ghost'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Taunt', 'Sunny Day'], 'tera': 'Ghost'}, {'id': 'walking-wake', 'name': 'Walking Wake', 'item': 'Life Orb', 'ability': 'Protosynthesis', 'attacks': ['Hydro Steam', 'Flamethrower', 'Dragon Pulse', 'Protect'], 'tera': 'Fire'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Knock Off', 'Grassy Glide', 'Fake Out'], 'tera': 'Fire'}]",0.0,1.0,
NOf-1083,Tommy's Tuesday Practice Tour,No-Oficial,cheeseb0y,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'glimmora', 'name': 'Glimmora', 'item': 'Power Herb', 'ability': 'Toxic Debris', 'attacks': ['Meteor Beam', 'Sludge Bomb', 'Earth Power', 'Spiky Shield'], 'tera': 'Grass'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Rocky Helmet', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Sunny Day', 'Protect'], 'tera': 'Steel'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Sucker Punch', 'Close Combat', 'Detect'], 'tera': 'Dark'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Icy Wind', 'Protect'], 'tera': 'Fairy'}, {'id': 'chi-yu', 'name': 'Chi-Yu', 'item': 'Choice Specs', 'ability': 'Beads of Ruin', 'attacks': ['Overheat', 'Heat Wave', 'Dark Pulse', 'Snarl'], 'tera': 'Ghost'}]",0.0,1.0,TW_Offense_IDs
NOf-1084,Tommy's Tuesday Practice Tour,No-Oficial,saltwater7,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'Parting Shot', 'Fake Out'], 'tera': 'Grass'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Protect', 'Spore', 'Rage Powder', 'Sludge Bomb'], 'tera': 'Fairy'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Protect', 'Ice Spinner', 'Sucker Punch', 'Sacred Sword'], 'tera': 'Stellar'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Protect', 'Bleakwind Storm', 'Tailwind', 'Rain Dance'], 'tera': 'Steel'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Mystic Water', 'ability': 'Unseen Fist', 'attacks': ['Detect', 'Surging Strikes', 'Close Combat', 'Aqua Jet'], 'tera': 'Water'}]",0.0,2.0,
NOf-1085,Tommy's Tuesday Practice Tour,No-Oficial,carloswillow,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Substitute', 'Protect'], 'tera': 'Poison'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Shadow Ball', 'Dazzling Gleam', 'Power Gem'], 'tera': 'Fairy'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Meadow Plate', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Grassy Glide', 'Taunt', 'Wood Hammer'], 'tera': 'Fire'}, {'id': 'kingambit', 'name': 'Kingambit', 'item': 'Black Glasses', 'ability': 'Defiant', 'attacks': ['Kowtow Cleave', 'Swords Dance', 'Sucker Punch', 'Protect'], 'tera': 'Dragon'}, {'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Heat Crash', 'Breaking Swipe', 'Howl', 'Burning Bulwark'], 'tera': 'Fairy'}]",0.0,1.0,KOG_IDs
NOf-1086,Tommy's Tuesday Practice Tour,No-Oficial,voidbunny123,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'U-turn', 'Close Combat', 'Aqua Jet'], 'tera': 'Water'}, {'id': 'porygon2', 'name': 'Porygon2', 'item': 'Eviolite', 'ability': 'Download', 'attacks': ['Tera Blast', 'Ice Beam', 'Recover', 'Trick Room'], 'tera': 'Flying'}, {'id': 'ursaluna', 'name': 'Ursaluna', 'item': 'Flame Orb', 'ability': 'Guts', 'attacks': ['Facade', 'Headlong Rush', 'Earthquake', 'Protect'], 'tera': 'Ghost'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Spore', 'Rage Powder', 'Sludge Bomb', 'Protect'], 'tera': 'Ghost'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'Parting Shot', 'Fake Out'], 'tera': 'Grass'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Shadow Ball', 'Substitute', 'Protect'], 'tera': 'Fairy'}]",0.0,1.0,TR_Balance_IDs
NOf-1087,Tommy's Tuesday Practice Tour,No-Oficial,soilchemy,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'indeedee-f', 'name': 'Indeedee ♀', 'item': 'Rocky Helmet', 'ability': 'Psychic Surge', 'attacks': ['Follow Me', 'Trick Room', 'Dazzling Gleam', 'Helping Hand'], 'tera': 'Fairy'}, {'id': 'annihilape', 'name': 'Annihilape', 'item': 'Choice Scarf', 'ability': 'Defiant', 'attacks': ['Shadow Claw', 'U-turn', 'Final Gambit', 'Poison Jab'], 'tera': 'Fire'}, {'id': 'hatterene', 'name': 'Hatterene', 'item': 'Twisted Spoon', 'ability': 'Magic Bounce', 'attacks': ['Expanding Force', 'Shadow Ball', 'Trick Room', 'Protect'], 'tera': 'Psychic'}, {'id': 'torkoal', 'name': 'Torkoal', 'item': 'Charcoal', 'ability': 'Drought', 'attacks': ['Overheat', 'Eruption', 'Protect', 'Earth Power'], 'tera': 'Fire'}, {'id': 'lilligant-hisui', 'name': 'Hisuian Lilligant', 'item': 'Focus Sash', 'ability': 'Chlorophyll', 'attacks': ['After You', 'Protect', 'Close Combat', 'Solar Blade'], 'tera': 'Ghost'}, {'id': 'ursaluna-bloodmoon', 'name': 'Bloodmoon Ursaluna', 'item': 'Life Orb', 'ability': ""Mind's Eye"", 'attacks': ['Blood Moon', 'Hyper Voice', 'Protect', 'Earth Power'], 'tera': 'Normal'}]",0.0,3.0,HardTR_IDs
NOf-1088,Tommy's Tuesday Practice Tour,No-Oficial,corkscrewracer,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'glimmora', 'name': 'Glimmora', 'item': 'Power Herb', 'ability': 'Toxic Debris', 'attacks': ['Meteor Beam', 'Sludge Bomb', 'Spiky Shield', 'Mortal Spin'], 'tera': 'Grass'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Protect', 'Breaking Swipe', 'Heat Crash', 'Howl'], 'tera': 'Fairy'}, {'id': 'zapdos-galar', 'name': 'Galarian Zapdos', 'item': 'Choice Scarf', 'ability': 'Defiant', 'attacks': ['Brave Bird', 'Knock Off', 'Thunderous Kick', 'Tailwind'], 'tera': 'Fire'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Throat Spray', 'ability': 'Armor Tail', 'attacks': ['Trick Room', 'Psychic', 'Hyper Voice', 'Protect'], 'tera': 'Fire'}, {'id': 'ting-lu', 'name': 'Ting-Lu', 'item': 'Assault Vest', 'ability': 'Vessel of Ruin', 'attacks': ['Heavy Slam', 'Stomping Tantrum', 'Throat Chop', 'Tera Blast'], 'tera': 'Fairy'}]",0.0,2.0,
NOf-1089,Tommy's Tuesday Practice Tour,No-Oficial,br00p,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'politoed', 'name': 'Politoed', 'item': 'Sitrus Berry', 'ability': 'Drizzle', 'attacks': ['Protect', 'Icy Wind', 'Helping Hand', 'Muddy Water'], 'tera': 'Grass'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Miracle Seed', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Grassy Glide', 'High Horsepower', 'Wood Hammer'], 'tera': 'Grass'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Knock Off', 'Parting Shot', 'Will-O-Wisp'], 'tera': 'Grass'}, {'id': 'archaludon', 'name': 'Archaludon', 'item': 'Assault Vest', 'ability': 'Stamina', 'attacks': ['Electro Shot', 'Flash Cannon', 'Draco Meteor', 'Body Press'], 'tera': 'Grass'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Mental Herb', 'ability': 'Prankster', 'attacks': ['Tailwind', 'Bleakwind Storm', 'Rain Dance', 'Protect'], 'tera': 'Steel'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sandsear Storm', 'Sludge Bomb', 'Protect'], 'tera': 'Poison'}]",0.0,3.0,
NOf-1090,Tommy's Tuesday Practice Tour,No-Oficial,vgcsaturn,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Substitute', 'Protect'], 'tera': 'Poison'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['U-turn', 'Wood Hammer', 'Fake Out', 'Grassy Glide'], 'tera': 'Fire'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Knock Off', 'Flare Blitz', 'Parting Shot', 'Fake Out'], 'tera': 'Ghost'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Leftovers', 'ability': 'Protosynthesis', 'attacks': ['Calm Mind', 'Protect', 'Thunderclap', 'Dragon Pulse'], 'tera': 'Fairy'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'U-turn', 'Ice Spinner', 'Close Combat'], 'tera': 'Steel'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Sacred Sword', 'Protect', 'Sucker Punch'], 'tera': 'Stellar'}]",0.0,1.0,Japan_Balance_IDs
NOf-1091,Tommy's Tuesday Practice Tour,No-Oficial,ashenfield,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'grimmsnarl', 'name': 'Grimmsnarl', 'item': 'Light Clay', 'ability': 'Prankster', 'attacks': ['Spirit Break', 'Light Screen', 'Reflect', 'Parting Shot'], 'tera': 'Ghost'}, {'id': 'venusaur', 'name': 'Venusaur', 'item': 'Weakness Policy', 'ability': 'Chlorophyll', 'attacks': ['Giga Drain', 'Sludge Bomb', 'Earth Power', 'Sleep Powder'], 'tera': 'Fire'}, {'id': 'walking-wake', 'name': 'Walking Wake', 'item': 'Covert Cloak', 'ability': 'Protosynthesis', 'attacks': ['Hydro Steam', 'Draco Meteor', 'Protect', 'Flip Turn'], 'tera': 'Steel'}, {'id': 'torkoal', 'name': 'Torkoal', 'item': 'Sitrus Berry', 'ability': 'Drought', 'attacks': ['Eruption', 'Burning Jealousy', 'Protect', 'Helping Hand'], 'tera': 'Fire'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Assault Vest', 'ability': 'Protosynthesis', 'attacks': ['Thunderclap', 'Weather Ball', 'Dragon Pulse', 'Electroweb'], 'tera': 'Fairy'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Knock Off', 'Parting Shot'], 'tera': 'Ghost'}]",0.0,2.0,
NOf-1092,Tommy's Tuesday Practice Tour,No-Oficial,chinchan,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'annihilape', 'name': 'Annihilape', 'item': 'Leftovers', 'ability': 'Defiant', 'attacks': ['Rage Fist', 'Bulk Up', 'Drain Punch', 'Protect'], 'tera': 'Fire'}, {'id': 'maushold', 'name': 'Maushold', 'item': 'Safety Goggles', 'ability': 'Friend Guard', 'attacks': ['Beat Up', 'Follow Me', 'Protect', 'Super Fang'], 'tera': 'Ghost'}, {'id': 'grimmsnarl', 'name': 'Grimmsnarl', 'item': 'Light Clay', 'ability': 'Prankster', 'attacks': ['Spirit Break', 'Thunder Wave', 'Light Screen', 'Reflect'], 'tera': 'Ghost'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Grassy Glide', 'Snarl', 'Fake Out'], 'tera': 'Fire'}, {'id': 'arcanine-hisui', 'name': 'Hisuian Arcanine', 'item': 'Rocky Helmet', 'ability': 'Intimidate', 'attacks': ['Rock Slide', 'Flare Blitz', 'Extreme Speed', 'Will-O-Wisp'], 'tera': 'Water'}, {'id': 'sinistcha', 'name': 'Sinistcha', 'item': 'Mental Herb', 'ability': 'Hospitality', 'attacks': ['Matcha Gotcha', 'Rage Powder', 'Strength Sap', 'Trick Room'], 'tera': 'Water'}]",0.0,1.0,
NOf-1093,Tommy's Tuesday Practice Tour,No-Oficial,shadallion,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Assault Vest', 'ability': 'Protosynthesis', 'attacks': ['Thunderclap', 'Dragon Pulse', 'Electroweb', 'Snarl'], 'tera': 'Fairy'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Parting Shot', 'Flare Blitz', 'Will-O-Wisp'], 'tera': 'Grass'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Poison Jab', 'U-turn'], 'tera': 'Water'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sand Force', 'attacks': ['Sludge Bomb', 'Earth Power', 'Protect', 'Taunt'], 'tera': 'Poison'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Protect', 'Icy Wind', 'Shadow Ball'], 'tera': 'Fairy'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Clear Amulet', 'ability': 'Grassy Surge', 'attacks': ['Grassy Glide', 'Protect', 'Wood Hammer', 'Fake Out'], 'tera': 'Fire'}]",0.0,1.0,
NOf-1094,Tommy's Tuesday Practice Tour,No-Oficial,juancach,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Howl', 'Burning Bulwark', 'Heat Crash', 'Breaking Swipe'], 'tera': 'Grass'}, {'id': 'kingambit', 'name': 'Kingambit', 'item': 'Black Glasses', 'ability': 'Defiant', 'attacks': ['Sucker Punch', 'Kowtow Cleave', 'Iron Head', 'Protect'], 'tera': 'Dragon'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Spiky Shield', 'Follow Me'], 'tera': 'Water'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Perish Song'], 'tera': 'Fairy'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Wood Hammer', 'Grassy Glide', 'U-turn'], 'tera': 'Fire'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Sucker Punch', 'Close Combat', 'Protect'], 'tera': 'Stellar'}]",0.0,4.0,KOG_IDs
NOf-1095,Tommy's Tuesday Practice Tour,No-Oficial,espeo,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Ice Spinner', 'Sucker Punch', 'Sacred Sword', 'Protect'], 'tera': 'Stellar'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Grassy Glide', 'U-turn', 'Wood Hammer'], 'tera': 'Fire'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Mystic Water', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Detect', 'U-turn'], 'tera': 'Water'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Rain Dance', 'Taunt'], 'tera': 'Dark'}, {'id': 'dragonite', 'name': 'Dragonite', 'item': 'Choice Band', 'ability': 'Inner Focus', 'attacks': ['Extreme Speed', 'Dragon Claw', 'Earthquake', 'Fire Punch'], 'tera': 'Normal'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Parting Shot', 'Knock Off'], 'tera': 'Poison'}]",0.0,1.0,Pao_Prio_IDs
NOf-1096,Tommy's Tuesday Practice Tour,No-Oficial,glav,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Rain Dance', 'Tailwind', 'Taunt'], 'tera': 'Steel'}, {'id': 'archaludon', 'name': 'Archaludon', 'item': 'Assault Vest', 'ability': 'Stamina', 'attacks': ['Dragon Pulse', 'Electro Shot', 'Body Press', 'Flash Cannon'], 'tera': 'Fairy'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Spiky Shield', 'Follow Me'], 'tera': 'Water'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Knock Off', 'Parting Shot', 'Flare Blitz'], 'tera': 'Grass'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sandsear Storm', 'Protect', 'Sludge Bomb'], 'tera': 'Poison'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Sucker Punch', 'Close Combat', 'Protect'], 'tera': 'Poison'}]",0.0,2.0,
NOf-1097,Tommy's Tuesday Practice Tour,No-Oficial,karlin22,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'dondozo', 'name': 'Dondozo', 'item': 'Leftovers', 'ability': 'Unaware', 'attacks': ['Wave Crash', 'Order Up', 'Earthquake', 'Protect'], 'tera': 'Grass'}, {'id': 'tatsugiri', 'name': 'Tatsugiri', 'item': 'Rocky Helmet', 'ability': 'Commander', 'attacks': ['Draco Meteor', 'Muddy Water', 'Protect', 'Icy Wind'], 'tera': 'Ghost'}, {'id': 'glimmora', 'name': 'Glimmora', 'item': 'Assault Vest', 'ability': 'Toxic Debris', 'attacks': ['Mortal Spin', 'Power Gem', 'Sludge Bomb', 'Energy Ball'], 'tera': 'Grass'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Miracle Seed', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Wood Hammer', 'Grassy Glide', 'Knock Off'], 'tera': 'Grass'}, {'id': 'electabuzz', 'name': 'Electabuzz', 'item': 'Eviolite', 'ability': 'Static', 'attacks': ['Follow Me', 'Electroweb', 'Helping Hand', 'Taunt'], 'tera': 'Grass'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Focus Sash', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Protect', 'Shadow Ball'], 'tera': 'Fairy'}]",0.0,2.0,DozoTatsu_IDs
NOf-1098,Tommy's Tuesday Practice Tour,No-Oficial,mishi631,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Assault Vest', 'ability': 'Protosynthesis', 'attacks': ['Electroweb', 'Thunderclap', 'Dragon Pulse', 'Snarl'], 'tera': 'Fairy'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Shadow Ball', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Sitrus Berry', 'ability': 'Armor Tail', 'attacks': ['Hyper Voice', 'Psychic Noise', 'Trick Room', 'Helping Hand'], 'tera': 'Fairy'}, {'id': 'ursaluna-bloodmoon', 'name': 'Bloodmoon Ursaluna', 'item': 'Life Orb', 'ability': ""Mind's Eye"", 'attacks': ['Hyper Voice', 'Blood Moon', 'Earth Power', 'Protect'], 'tera': 'Normal'}, {'id': 'arcanine-hisui', 'name': 'Hisuian Arcanine', 'item': 'Choice Band', 'ability': 'Intimidate', 'attacks': ['Rock Slide', 'Extreme Speed', 'Flare Blitz', 'Tera Blast'], 'tera': 'Grass'}]",0.0,2.0,
NOf-1099,Tommy's Tuesday Practice Tour,No-Oficial,wolborgvgc,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'lugia', 'name': 'Lugia', 'item': 'Covert Cloak', 'ability': 'Multiscale', 'attacks': ['Aeroblast', 'Protect', 'Earth Power', 'Calm Mind'], 'tera': 'Fairy'}, {'id': 'comfey', 'name': 'Comfey', 'item': 'Sitrus Berry', 'ability': 'Triage', 'attacks': ['Draining Kiss', 'Floral Healing', 'Trick Room', 'Protect'], 'tera': 'Steel'}, {'id': 'sableye', 'name': 'Sableye', 'item': 'Light Clay', 'ability': 'Prankster', 'attacks': ['Reflect', 'Will-O-Wisp', 'Light Screen', 'Taunt'], 'tera': 'Steel'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Detect', 'Sucker Punch', 'Close Combat'], 'tera': 'Dark'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Mental Herb', 'ability': 'Regenerator', 'attacks': ['Spore', 'Rage Powder', 'Pollen Puff', 'Clear Smog'], 'tera': 'Dark'}, {'id': 'ursaluna-bloodmoon', 'name': 'Bloodmoon Ursaluna', 'item': 'Life Orb', 'ability': ""Mind's Eye"", 'attacks': ['Blood Moon', 'Protect', 'Earth Power', 'Hyper Voice'], 'tera': 'Normal'}]",0.0,1.0,
